latitude,longitude,valid_time,lead_day,u10,v10,wind_speed,wind_direction,temperature_C,r2,pressure_hPa,tp
5.75,93.5,2026-09-05,9,3.0239403,-0.2817871,3.0370412,275.32376,27.983795,75.9,1010.6781,0.0
5.75,93.75,2026-09-05,9,3.1639404,-0.16178711,3.1680744,272.92725,28.083801,76.1,1010.6961,0.0625
5.75,94.0,2026-09-05,9,3.1539404,0.11821289,3.1561549,267.85352,28.083801,76.5,1010.70013,0.0625
5.75,94.25,2026-09-05,9,3.2039404,0.12821288,3.2065048,267.7084,28.083801,76.7,1010.7402,0.1875
5.75,94.5,2026-09-05,9,3.2439404,0.0082128905,3.2439508,269.85495,28.083801,76.9,1010.7502,0.3125
5.75,94.75,2026-09-05,9,2.8639405,0.16821289,2.8688762,266.6386,28.083801,76.9,1010.6721,0.3125
5.75,95.0,2026-09-05,9,2.5739405,0.8282129,2.7039058,252.16347,27.983795,77.4,1010.58014,0.3125
5.75,95.25,2026-09-05,9,1.7039404,2.148213,2.7419393,218.4211,27.783783,77.4,1010.6061,0.125
5.75,95.5,2026-09-05,9,1.5139405,3.148213,3.4933167,205.68239,27.083801,80.8,1010.65015,0.0
5.75,95.75,2026-09-05,9,2.7839403,2.078213,3.474089,233.25864,27.38379,79.2,1010.65814,0.0
5.75,96.0,2026-09-05,9,4.0739403,0.6782129,4.1300073,260.5483,27.88379,77.7,1010.5502,0.0
5.75,96.25,2026-09-05,9,4.8239403,0.4482129,4.844718,264.69165,28.183807,76.4,1010.3801,0.125
5.75,96.5,2026-09-05,9,5.3039403,-0.5717871,5.334672,276.15295,28.483795,74.9,1010.38416,0.125
5.75,96.75,2026-09-05,9,4.8039403,-1.7917871,5.127216,290.45465,28.683807,73.5,1010.34607,0.0625
5.75,97.0,2026-09-05,9,4.1939406,-1.7917871,4.5606623,293.13373,28.783783,72.5,1010.46014,0.0625
5.75,97.25,2026-09-05,9,4.2439404,-1.8717871,4.6383853,293.79987,28.88379,72.1,1010.37213,0.0625
5.75,97.5,2026-09-05,9,4.4739404,-2.161787,4.9688497,295.7896,28.88379,72.3,1010.27814,0.0625
5.75,97.75,2026-09-05,9,4.3639402,-2.5517871,5.055254,300.3167,28.983795,72.1,1010.35815,0.125
5.75,98.0,2026-09-05,9,4.3039403,-2.921787,5.201994,304.17114,29.083801,72.3,1010.37415,0.0625
5.75,98.25,2026-09-05,9,4.38394,-3.0617871,5.347286,304.93085,29.083801,72.7,1010.27014,0.0625
5.75,98.5,2026-09-05,9,4.3739405,-3.0217872,5.3162537,304.6391,29.083801,72.8,1010.20013,0.0
5.75,98.75,2026-09-05,9,4.0339403,-2.921787,4.980915,305.91586,29.083801,72.6,1010.26013,0.0625
5.75,99.0,2026-09-05,9,3.4939404,-2.9917872,4.5998273,310.57275,29.083801,72.8,1010.37213,0.0625
5.75,99.25,2026-09-05,9,3.2739403,-3.171787,4.55839,314.09204,29.083801,72.8,1010.3181,0.0625
5.75,99.5,2026-09-05,9,2.6439404,-3.2217872,4.1677732,320.6262,28.983795,73.5,1010.3102,0.0625
5.75,99.75,2026-09-05,9,2.2039404,-3.0317872,3.7482111,323.98492,28.783783,73.9,1010.3661,0.0
5.75,100.0,2026-09-05,9,1.8939404,-2.421787,3.0744207,321.97308,28.783783,73.4,1010.4381,0.0
6.0,65.0,2026-09-05,9,-0.16605957,0.09821289,0.19292888,120.60141,27.183807,72.6,1010.0121,0.0
6.0,65.25,2026-09-05,9,-0.29605958,0.19821289,0.35628587,123.80243,27.183807,72.0,1010.0781,0.0
6.0,65.5,2026-09-05,9,-0.13605957,0.07821289,0.15693776,119.892136,27.183807,71.5,1010.08014,0.0
6.0,65.75,2026-09-05,9,-0.06605957,-0.19178711,0.20284516,19.005865,27.183807,71.3,1010.0561,0.0
6.0,66.0,2026-09-05,9,-0.05605957,-0.41178712,0.4155855,7.7524314,27.183807,70.9,1010.04016,0.0
6.0,66.25,2026-09-05,9,0.05394043,-0.35178712,0.3558985,351.2826,27.183807,70.5,1010.0441,0.0
6.0,66.5,2026-09-05,9,0.08394043,-0.2417871,0.25594336,340.8547,27.283783,70.3,1010.08417,0.0
6.0,66.75,2026-09-05,9,0.013940429,-0.22178711,0.2222248,356.4034,27.283783,70.3,1010.11414,0.0
6.0,67.0,2026-09-05,9,0.14394043,-0.23178712,0.2728445,328.1596,27.283783,70.5,1010.10815,0.0
6.0,67.25,2026-09-05,9,0.17394044,-0.29178712,0.33969837,329.19995,27.283783,70.7,1010.16016,0.0
6.0,67.5,2026-09-05,9,-0.09605957,-0.44178712,0.4521098,12.267112,27.283783,70.8,1010.2761,0.0
6.0,67.75,2026-09-05,9,-0.31605956,-0.5017871,0.5930295,32.205505,27.283783,71.4,1010.33813,0.0
6.0,68.0,2026-09-05,9,-0.11605957,-0.4217871,0.43746337,15.384851,27.183807,72.8,1010.3201,0.0
6.0,68.25,2026-09-05,9,0.24394043,-0.5617871,0.61246365,336.52844,27.183807,72.9,1010.2841,0.0
6.0,68.5,2026-09-05,9,0.35394043,-0.87178713,0.9408967,337.90314,27.183807,72.2,1010.3261,0.0
6.0,68.75,2026-09-05,9,0.46394044,-0.9717871,1.0768523,334.47974,27.283783,71.5,1010.3621,0.0
6.0,69.0,2026-09-05,9,0.6639404,-0.9417871,1.1522933,324.81696,27.283783,71.5,1010.3661,0.0
6.0,69.25,2026-09-05,9,0.7439404,-0.9517871,1.2080339,321.98795,27.283783,71.8,1010.37213,0.0
6.0,69.5,2026-09-05,9,0.9939404,-0.9217871,1.3555844,312.84305,27.38379,72.3,1010.3621,0.0
6.0,69.75,2026-09-05,9,1.3439404,-0.7917871,1.5598406,300.5046,27.38379,73.0,1010.3421,0.0
6.0,70.0,2026-09-05,9,1.5139405,-0.6917871,1.6645075,294.5578,27.38379,73.7,1010.3421,0.0
6.0,70.25,2026-09-05,9,1.4139404,-0.8317871,1.6404564,300.4673,27.38379,73.7,1010.3541,0.0
6.0,70.5,2026-09-05,9,1.2039404,-1.1617872,1.6730876,313.9792,27.38379,73.8,1010.39014,0.0
6.0,70.75,2026-09-05,9,1.5639404,-1.3717871,2.0803146,311.25513,27.38379,75.3,1010.41016,0.0625
6.0,71.0,2026-09-05,9,1.8839405,-1.5417871,2.4344072,309.29636,27.38379,76.8,1010.3781,2.125
6.0,71.25,2026-09-05,9,1.4939405,-2.091787,2.5704925,324.46582,27.38379,76.7,1010.40015,6.375
6.0,71.5,2026-09-05,9,1.3939404,-2.201787,2.6059425,327.6623,27.583801,75.7,1010.3621,4.5625
6.0,71.75,2026-09-05,9,1.5239404,-2.161787,2.6449418,324.81827,27.483795,75.6,1010.3681,3.5
6.0,72.0,2026-09-05,9,1.6339405,-1.7917871,2.4249253,317.63815,27.38379,75.6,1010.4021,1.75
6.0,72.25,2026-09-05,9,1.4039404,-1.5817871,2.1149702,318.40884,27.38379,75.5,1010.42413,0.4375
6.0,72.5,2026-09-05,9,1.6439404,-1.9017872,2.5138288,319.15924,27.483795,75.8,1010.37415,0.0625
6.0,72.75,2026-09-05,9,1.8039404,-2.3017871,2.924453,321.91376,27.483795,75.5,1010.32416,0.1875
6.0,73.0,2026-09-05,9,1.8239404,-2.4617872,3.0638463,323.4652,27.483795,75.7,1010.3261,1.4375
6.0,73.25,2026-09-05,9,1.7139404,-2.581787,3.0989056,326.42148,27.483795,76.0,1010.34607,4.75
6.0,73.5,2026-09-05,9,1.6839404,-2.391787,2.9251156,324.8525,27.38379,76.7,1010.3661,4.75
6.0,73.75,2026-09-05,9,1.9539404,-2.0117872,2.804491,315.8357,27.38379,76.9,1010.34015,2.25
6.0,74.0,2026-09-05,9,2.1839404,-1.3617871,2.5737247,301.94543,27.283783,76.4,1010.3261,0.6875
6.0,74.25,2026-09-05,9,2.8539405,-1.4817871,3.215691,297.4387,27.283783,77.3,1010.35815,0.0625
6.0,74.5,2026-09-05,9,3.3739405,-1.9117872,3.8779383,299.53735,27.38379,78.0,1010.3661,0.0
6.0,74.75,2026-09-05,9,3.6439404,-2.0417871,4.1769843,299.26294,27.483795,78.4,1010.33417,0.1875
6.0,75.0,2026-09-05,9,3.5939405,-2.0517871,4.1383862,299.72214,27.183807,79.1,1010.3161,0.5
6.0,75.25,2026-09-05,9,3.6639404,-2.071787,4.2091284,299.48615,27.38379,78.1,1010.2661,0.625
6.0,75.5,2026-09-05,9,3.9439404,-2.2717872,4.5514483,299.94278,27.283783,78.1,1010.2761,1.6875
6.0,75.75,2026-09-05,9,4.2339406,-2.3117871,4.823962,298.63513,27.38379,77.9,1010.23016,0.9375
6.0,76.0,2026-09-05,9,4.3139405,-2.071787,4.7856436,295.65283,27.38379,78.0,1010.2021,0.375
6.0,76.25,2026-09-05,9,4.6239405,-1.6517872,4.910115,289.65802,27.38379,78.2,1010.1061,1.5
6.0,76.5,2026-09-05,9,4.8239403,-1.2117871,4.973814,284.10107,27.38379,77.9,1010.09607,0.625
6.0,76.75,2026-09-05,9,4.8639402,-0.68178713,4.9114914,277.97928,27.38379,77.9,1010.1321,0.125
6.0,77.0,2026-09-05,9,5.0639405,-0.2517871,5.070196,272.8465,27.38379,78.3,1010.1261,0.0
6.0,77.25,2026-09-05,9,5.4539404,0.01821289,5.453971,269.8087,27.283783,78.7,1010.0921,0.0
6.0,77.5,2026-09-05,9,5.9839406,0.23821288,5.98868,267.72034,27.38379,78.9,1009.97015,0.0
6.0,77.75,2026-09-05,9,6.2039404,0.50821286,6.2247214,265.31693,27.38379,79.0,1009.9461,0.0
6.0,78.0,2026-09-05,9,6.1939406,0.75821286,6.2401752,263.02103,27.38379,79.0,1009.9761,0.0
6.0,78.25,2026-09-05,9,6.3639402,0.9282129,6.4312763,261.70166,27.483795,79.2,1009.87415,0.0
6.0,78.5,2026-09-05,9,6.5939403,1.1182129,6.6880827,260.37524,27.483795,79.3,1009.7561,0.0
6.0,78.75,2026-09-05,9,6.6039405,1.3782129,6.746221,258.21182,27.483795,79.2,1009.7241,0.125
6.0,79.0,2026-09-05,9,6.4839406,1.5682129,6.6708903,256.4035,27.483795,79.0,1009.7481,0.5625
6.0,79.25,2026-09-05,9,6.1439404,1.6382129,6.3585963,255.07007,27.483795,79.3,1009.8081,0.375
6.0,79.5,2026-09-05,9,5.5939403,1.6582129,5.8345385,253.48859,27.38379,80.0,1009.89813,0.3125
6.0,79.75,2026-09-05,9,5.5939403,1.6282129,5.826083,253.77145,27.283783,80.3,1009.9381,0.3125
6.0,80.0,2026-09-05,9,5.7839403,1.3682129,5.9435654,256.6911,27.38379,80.0,1009.91016,0.75
6.0,80.25,2026-09-05,9,4.3139405,0.2982129,4.3242354,266.04556,26.183807,84.4,1010.0002,1.0
6.0,80.5,2026-09-05,9,2.4239404,-0.4917871,2.4733262,281.46893,24.38379,92.7,1010.07416,0.5625
6.0,80.75,2026-09-05,9,3.5139403,-0.2117871,3.5203168,273.44907,24.483795,92.5,1009.92017,0.1875
6.0,81.0,2026-09-05,9,6.7039404,0.7082129,6.741245,263.96957,26.683807,84.7,1009.7481,0.125
6.0,81.25,2026-09-05,9,7.9239407,2.148213,8.209973,254.83148,27.083801,83.3,1009.62415,0.125
6.0,81.5,2026-09-05,9,8.07394,3.2682128,8.710323,247.96262,27.38379,82.8,1009.49414,0.0625
6.0,81.75,2026-09-05,9,7.7639403,4.1582127,8.807355,241.8274,27.483795,82.5,1009.4481,0.0
6.0,82.0,2026-09-05,9,7.4539404,4.668213,8.79508,237.94214,27.583801,81.8,1009.4902,0.0
6.0,82.25,2026-09-05,9,7.3139405,4.6382127,8.660644,237.61874,27.583801,82.3,1009.52814,0.0625
6.0,82.5,2026-09-05,9,7.1939406,4.818213,8.658403,236.18741,27.583801,82.6,1009.5502,0.0625
6.0,82.75,2026-09-05,9,6.8439403,5.0982127,8.534125,233.31671,27.583801,82.8,1009.5561,0.0625
6.0,83.0,2026-09-05,9,6.4839406,5.318213,8.385993,230.64095,27.683807,82.6,1009.5561,0.0
6.0,83.25,2026-09-05,9,6.1839404,5.3682127,8.188945,229.03911,27.683807,82.0,1009.62415,0.0
6.0,83.5,2026-09-05,9,6.15394,5.218213,8.068501,229.70384,27.683807,80.9,1009.6761,0.0
6.0,83.75,2026-09-05,9,6.2739406,4.978213,8.009053,231.5689,27.683807,81.5,1009.60815,0.0625
6.0,84.0,2026-09-05,9,6.0539403,5.188213,7.9729385,229.40352,27.683807,82.6,1009.6321,0.25
6.0,84.25,2026-09-05,9,5.3739405,5.878213,7.96446,222.43398,27.783783,82.0,1009.6381,0.25
6.0,84.5,2026-09-05,9,4.8139405,6.088213,7.7614665,218.33337,27.783783,80.8,1009.7021,0.0625
6.0,84.75,2026-09-05,9,5.0939403,5.968213,7.8465147,220.48116,27.88379,79.0,1009.6961,0.0
6.0,85.0,2026-09-05,9,5.4739404,5.628213,7.851166,224.20389,27.88379,77.5,1009.71014,0.0
6.0,85.25,2026-09-05,9,5.5039406,5.178213,7.5569344,226.74657,27.983795,78.0,1009.7561,0.0
6.0,85.5,2026-09-05,9,5.0439405,5.148213,7.2073183,224.41385,27.88379,80.2,1009.7921,0.125
6.0,85.75,2026-09-05,9,4.40394,5.488213,7.036702,218.74483,27.783783,80.8,1009.8441,0.125
6.0,86.0,2026-09-05,9,4.4739404,5.528213,7.1117706,218.98299,27.88379,78.8,1009.8781,0.0
6.0,86.25,2026-09-05,9,4.6639404,5.248213,7.0211167,221.6266,27.88379,78.0,1009.9561,0.0
6.0,86.5,2026-09-05,9,4.6839404,4.968213,6.8280625,223.31303,27.88379,78.0,1010.0161,0.0
6.0,86.75,2026-09-05,9,4.38394,4.858213,6.5437884,222.06238,27.983795,77.9,1010.0561,0.0
6.0,87.0,2026-09-05,9,4.2339406,4.6582127,6.294855,222.26831,27.88379,77.7,1010.09607,0.0
6.0,87.25,2026-09-05,9,4.38394,4.088213,5.9943657,226.99915,27.88379,77.3,1010.1061,0.0
6.0,87.5,2026-09-05,9,4.38394,3.618213,5.684223,230.466,27.983795,76.6,1010.1301,0.0
6.0,87.75,2026-09-05,9,4.2639403,3.178213,5.3181033,233.30026,27.983795,77.3,1010.1881,0.0
6.0,88.0,2026-09-05,9,3.7739403,2.6982129,4.6392865,234.4368,27.88379,79.4,1010.21606,0.0625
6.0,88.25,2026-09-05,9,3.4939404,3.078213,4.6565022,228.61948,27.983795,78.1,1010.1781,0.0
6.0,88.5,2026-09-05,9,4.0539403,3.058213,5.0780997,232.96982,27.983795,77.3,1010.16815,0.0
6.0,88.75,2026-09-05,9,4.1939406,2.6982129,4.9869323,237.24442,27.983795,77.9,1010.2561,0.0625
6.0,89.0,2026-09-05,9,4.5639405,2.158213,5.048508,244.69131,27.983795,79.0,1010.22015,0.25
6.0,89.25,2026-09-05,9,4.8339405,1.6582129,5.1104455,251.06622,27.983795,78.8,1010.1641,0.375
6.0,89.5,2026-09-05,9,4.4139404,1.858213,4.7891364,247.16953,28.183807,77.0,1010.2141,0.5
6.0,89.75,2026-09-05,9,3.8939404,2.428213,4.5890074,238.05286,28.38379,76.0,1010.24414,1.0625
6.0,90.0,2026-09-05,9,2.4239404,2.7382128,3.656952,221.51613,28.283783,76.1,1010.3361,1.625
6.0,90.25,2026-09-05,9,2.4439404,2.5182128,3.5091653,224.14247,28.183807,75.1,1010.38416,0.625
6.0,90.5,2026-09-05,9,3.0539405,2.668213,4.055356,228.85646,28.283783,74.5,1010.42413,0.375
6.0,90.75,2026-09-05,9,2.6939404,3.0282128,4.0530715,221.65675,28.183807,75.9,1010.44415,0.5625
6.0,91.0,2026-09-05,9,2.4939404,3.2182128,4.071441,217.77374,28.083801,77.3,1010.54016,0.4375
6.0,91.25,2026-09-05,9,2.8739405,2.7482128,3.9764566,226.2811,28.083801,77.1,1010.5521,0.375
6.0,91.5,2026-09-05,9,3.4639404,2.108213,4.055052,238.6746,28.183807,75.4,1010.56415,0.4375
6.0,91.75,2026-09-05,9,3.5239403,1.5982128,3.8694236,245.60428,28.38379,74.3,1010.52014,0.3125
6.0,92.0,2026-09-05,9,2.6139405,0.87821287,2.7575247,251.42906,28.183807,75.2,1010.5321,0.125
6.0,92.25,2026-09-05,9,2.2539403,0.8582129,2.4117994,249.15512,27.983795,74.9,1010.53015,0.0
6.0,92.5,2026-09-05,9,2.8439405,0.9882129,3.010741,250.83868,27.983795,74.3,1010.5161,0.0
6.0,92.75,2026-09-05,9,3.2039404,0.45821288,3.2365403,261.86102,27.983795,75.9,1010.56213,0.0
6.0,93.0,2026-09-05,9,2.9139404,0.10821289,2.915949,267.87323,27.983795,76.6,1010.6881,0.0
6.0,93.25,2026-09-05,9,3.0739405,0.2882129,3.0874224,264.64362,27.983795,76.2,1010.7361,0.0
6.0,93.5,2026-09-05,9,3.3439405,0.26821288,3.3546798,265.4142,28.083801,75.8,1010.7021,0.0625
6.0,93.75,2026-09-05,9,3.6439404,0.08821289,3.645008,268.61325,28.083801,76.1,1010.61017,0.0625
6.0,94.0,2026-09-05,9,3.6439404,-0.0017871094,3.643941,270.0281,28.083801,76.4,1010.5781,0.0625
6.0,94.25,2026-09-05,9,3.4339404,-0.09178711,3.4351668,271.53113,28.083801,76.3,1010.66016,0.125
6.0,94.5,2026-09-05,9,3.6239405,-0.1317871,3.6263359,272.0827,28.083801,76.5,1010.7081,0.3125
6.0,94.75,2026-09-05,9,3.4139404,-0.04178711,3.4141963,270.7013,28.183807,76.3,1010.6121,0.4375
6.0,95.0,2026-09-05,9,3.4339404,0.03821289,3.4341528,269.36243,28.183807,76.3,1010.5701,0.375
6.0,95.25,2026-09-05,9,3.1039405,0.2582129,3.1146622,265.2446,28.183807,76.7,1010.64417,0.3125
6.0,95.5,2026-09-05,9,3.0939405,0.5782129,3.1475067,259.41437,28.083801,77.0,1010.5321,0.125
6.0,95.75,2026-09-05,9,3.5439405,0.4782129,3.5760596,262.31503,28.183807,75.5,1010.5861,0.0
6.0,96.0,2026-09-05,9,4.4539404,0.18821289,4.4579153,267.58026,28.38379,75.0,1010.48413,0.0
6.0,96.25,2026-09-05,9,4.9539404,-0.3617871,4.9671335,274.1769,28.483795,74.6,1010.3761,0.0
6.0,96.5,2026-09-05,9,4.6739407,-0.99178714,4.7780085,281.9802,28.583801,73.9,1010.5441,0.0
6.0,96.75,2026-09-05,9,4.9839406,-1.4317871,5.185526,286.02832,28.683807,73.6,1010.3281,0.0
6.0,97.0,2026-09-05,9,4.7339406,-1.4717871,4.957454,287.27054,28.783783,72.9,1010.3061,0.0
6.0,97.25,2026-09-05,9,4.2439404,-1.6117871,4.539701,290.79605,28.783783,72.4,1010.46606,0.0625
6.0,97.5,2026-09-05,9,4.38394,-2.0517871,4.8403263,295.0807,28.88379,72.4,1010.44415,0.0625
6.0,97.75,2026-09-05,9,4.3139405,-2.4617872,4.9669385,299.7116,28.88379,72.4,1010.42413,0.0625
6.0,98.0,2026-09-05,9,4.3639402,-2.7817872,5.1751633,302.5154,28.88379,72.7,1010.37213,0.0625
6.0,98.25,2026-09-05,9,4.65394,-3.0017872,5.5380397,302.822,28.983795,72.8,1010.23016,0.0625
6.0,98.5,2026-09-05,9,4.5239406,-3.201787,5.542335,305.2887,28.983795,72.9,1010.2581,0.0625
6.0,98.75,2026-09-05,9,4.2839403,-3.3017871,5.4086914,307.62274,29.083801,73.1,1010.2581,0.0625
6.0,99.0,2026-09-05,9,3.7839403,-3.071787,4.8738155,309.06955,28.983795,73.2,1010.3441,0.0625
6.0,99.25,2026-09-05,9,3.6739404,-2.7917871,4.614316,307.2308,28.983795,73.0,1010.3421,0.0625
6.0,99.5,2026-09-05,9,3.1739404,-2.5317872,4.06003,308.57864,28.983795,73.0,1010.3921,0.0
6.0,99.75,2026-09-05,9,2.8739405,-2.2517872,3.6510382,308.07938,28.88379,73.2,1010.3821,0.0
6.0,100.0,2026-09-05,9,2.7539403,-1.5517871,3.1610491,299.40033,28.88379,73.1,1010.3861,0.0625
6.25,65.0,2026-09-05,9,0.32394043,0.1482129,0.35623652,245.41443,27.183807,73.4,1010.0242,0.0
6.25,65.25,2026-09-05,9,0.11394043,0.18821289,0.2200148,211.18991,27.183807,73.3,1010.0821,0.0
6.25,65.5,2026-09-05,9,0.04394043,0.1482129,0.1545892,196.51343,27.183807,72.8,1010.11414,0.0
6.25,65.75,2026-09-05,9,0.03394043,0.02821289,0.044135246,230.26505,27.183807,72.5,1010.08813,0.0
6.25,66.0,2026-09-05,9,0.20394044,-0.06178711,0.2130947,286.85504,27.183807,72.2,1010.0521,0.0
6.25,66.25,2026-09-05,9,0.51394045,0.02821289,0.51471424,266.85788,27.183807,71.8,1010.03015,0.0
6.25,66.5,2026-09-05,9,0.35394043,0.0082128905,0.3540357,268.67075,27.183807,71.5,1010.1041,0.0
6.25,66.75,2026-09-05,9,0.20394044,-0.19178711,0.27995357,313.24094,27.283783,71.4,1010.14417,0.0
6.25,67.0,2026-09-05,9,0.34394044,-0.38178712,0.5138642,317.98526,27.283783,71.4,1010.1541,0.0
6.25,67.25,2026-09-05,9,0.27394044,-0.5817871,0.6430549,334.78613,27.283783,71.5,1010.2381,0.0
6.25,67.5,2026-09-05,9,-0.03605957,-0.7617871,0.76264006,2.710101,27.283783,71.9,1010.3361,0.0
6.25,67.75,2026-09-05,9,0.013940429,-0.80178714,0.8019083,359.0039,27.283783,72.2,1010.34015,0.0
6.25,68.0,2026-09-05,9,0.31394044,-0.48178712,0.5750456,326.91107,27.283783,73.2,1010.3102,0.0
6.25,68.25,2026-09-05,9,0.39394042,-0.3117871,0.5023945,308.3601,27.183807,73.7,1010.33014,0.0
6.25,68.5,2026-09-05,9,0.51394045,-0.4917871,0.7113293,313.73813,27.183807,73.4,1010.3541,0.0
6.25,68.75,2026-09-05,9,0.7439404,-0.68178713,1.0090991,312.5038,27.283783,72.6,1010.35815,0.0
6.25,69.0,2026-09-05,9,0.97394043,-0.8417871,1.2873094,310.83722,27.283783,72.1,1010.32416,0.0
6.25,69.25,2026-09-05,9,1.0239404,-0.9017871,1.3644317,311.37045,27.38379,72.2,1010.33014,0.0
6.25,69.5,2026-09-05,9,1.2739404,-0.8817871,1.5493459,304.68994,27.38379,72.6,1010.3221,0.0
6.25,69.75,2026-09-05,9,1.5339404,-0.87178713,1.7643657,299.61096,27.483795,73.2,1010.32416,0.0
6.25,70.0,2026-09-05,9,1.6339405,-0.7517871,1.7985953,294.7075,27.38379,74.1,1010.33417,0.0
6.25,70.25,2026-09-05,9,1.4739404,-0.74178714,1.6500752,296.71466,27.38379,74.4,1010.36414,0.1875
6.25,70.5,2026-09-05,9,1.1939404,-0.9617871,1.5331433,308.85342,27.38379,74.2,1010.4161,0.0625
6.25,70.75,2026-09-05,9,1.4939405,-1.3517871,2.0147424,312.14026,27.38379,75.2,1010.4161,0.0625
6.25,71.0,2026-09-05,9,1.5639404,-1.9217871,2.477736,320.86148,27.38379,77.0,1010.3781,1.1875
6.25,71.25,2026-09-05,9,1.2639405,-2.331787,2.6523154,331.5402,27.483795,76.7,1010.3661,2.8125
6.25,71.5,2026-09-05,9,1.3439404,-2.4817872,2.8223116,331.5635,27.483795,75.8,1010.34814,2.0
6.25,71.75,2026-09-05,9,1.3339404,-2.5317872,2.861703,332.21628,27.483795,75.7,1010.35815,2.125
6.25,72.0,2026-09-05,9,1.3539405,-2.411787,2.76584,330.69083,27.583801,75.6,1010.3921,1.6875
6.25,72.25,2026-09-05,9,1.5739404,-2.121787,2.6418307,323.432,27.583801,76.1,1010.39813,0.25
6.25,72.5,2026-09-05,9,1.5639404,-2.071787,2.5958064,322.95175,27.483795,76.8,1010.36414,0.0
6.25,72.75,2026-09-05,9,1.7939404,-2.401787,2.9977996,323.24326,27.483795,76.4,1010.2941,0.0
6.25,73.0,2026-09-05,9,1.7439405,-2.691787,3.2073424,327.06183,27.483795,76.0,1010.2821,0.8125
6.25,73.25,2026-09-05,9,1.6039405,-2.8017871,3.2284107,330.21014,27.483795,76.1,1010.34015,3.0625
6.25,73.5,2026-09-05,9,1.9939405,-2.881787,3.5043538,325.32022,27.483795,76.9,1010.3761,3.3125
6.25,73.75,2026-09-05,9,2.0339403,-2.8017871,3.462214,324.02246,27.483795,77.1,1010.3261,1.9375
6.25,74.0,2026-09-05,9,1.9539404,-2.2917871,3.0116725,319.54962,27.483795,76.7,1010.3081,0.375
6.25,74.25,2026-09-05,9,2.6939404,-1.9317871,3.3149836,305.6438,27.483795,76.6,1010.3081,0.0
6.25,74.5,2026-09-05,9,3.2439404,-2.0417871,3.8330202,302.18695,27.483795,76.9,1010.3281,0.25
6.25,74.75,2026-09-05,9,3.4939404,-2.381787,4.2285376,304.2819,27.483795,77.8,1010.28015,0.6875
6.25,75.0,2026-09-05,9,3.4939404,-2.2217872,4.1405263,302.45218,27.38379,78.5,1010.2021,0.4375
6.25,75.25,2026-09-05,9,3.5039403,-1.9117872,3.9915571,298.61734,27.38379,78.2,1010.2561,0.8125
6.25,75.5,2026-09-05,9,3.8139405,-1.9117872,4.2662716,296.62292,27.183807,78.1,1010.2661,1.5625
6.25,75.75,2026-09-05,9,4.1739407,-2.161787,4.700543,297.38077,27.183807,77.5,1010.26416,1.125
6.25,76.0,2026-09-05,9,4.5139403,-2.3017871,5.06694,297.01834,27.183807,77.7,1010.2361,0.3125
6.25,76.25,2026-09-05,9,5.1139402,-2.141787,5.544334,292.7246,27.183807,78.4,1010.1041,0.375
6.25,76.5,2026-09-05,9,5.1739407,-1.7017871,5.4466267,288.20682,27.183807,79.2,1010.08813,0.0625
6.25,76.75,2026-09-05,9,5.1739407,-1.0517871,5.279765,281.4908,27.283783,79.6,1010.08014,0.0
6.25,77.0,2026-09-05,9,5.3139405,-0.41178712,5.3298717,274.4311,27.283783,79.6,1010.0581,0.0
6.25,77.25,2026-09-05,9,5.6939406,-0.0017871094,5.693941,270.018,27.283783,79.8,1010.0321,0.0
6.25,77.5,2026-09-05,9,6.2239404,0.2582129,6.2292943,267.62433,27.283783,80.1,1009.95013,0.0
6.25,77.75,2026-09-05,9,6.4439406,0.4782129,6.461661,265.7558,27.283783,80.1,1009.9121,0.0
6.25,78.0,2026-09-05,9,6.5039406,0.8482129,6.559017,262.5697,27.283783,79.9,1009.9281,0.0
6.25,78.25,2026-09-05,9,6.6739407,1.2582129,6.791508,259.32355,27.283783,79.8,1009.8621,0.0
6.25,78.5,2026-09-05,9,6.8739405,1.5082129,7.0374546,257.62482,27.38379,80.0,1009.7461,0.0
6.25,78.75,2026-09-05,9,6.9839406,1.6682129,7.1804147,256.56583,27.38379,80.1,1009.6521,0.0
6.25,79.0,2026-09-05,9,6.6239405,1.7982129,6.8636837,254.81186,27.38379,80.2,1009.70416,0.0
6.25,79.25,2026-09-05,9,6.2039404,1.8182129,6.4648876,253.66553,27.483795,79.9,1009.7761,0.0
6.25,79.5,2026-09-05,9,5.7739406,2.0182128,6.1165004,250.73354,27.483795,80.1,1009.83014,0.0625
6.25,79.75,2026-09-05,9,5.38394,1.8782129,5.7021484,250.76843,27.38379,79.9,1009.90607,0.375
6.25,80.0,2026-09-05,9,4.3539405,1.0082129,4.4691486,256.9622,26.683807,82.2,1009.9481,0.875
6.25,80.25,2026-09-05,9,0.8539404,-0.6517871,1.0742629,307.3534,23.983795,92.5,1010.2461,0.625
6.25,80.5,2026-09-05,9,0.97394043,-0.93178713,1.3478825,313.73288,22.38379,97.9,1010.6802,0.3125
6.25,80.75,2026-09-05,9,1.7939404,0.33821288,1.8255438,259.3233,22.683807,95.0,1010.1661,0.0
6.25,81.0,2026-09-05,9,2.5439405,1.7882129,3.109556,234.89546,23.983795,90.4,1009.68414,0.0
6.25,81.25,2026-09-05,9,4.7639403,2.168213,5.234145,245.52829,25.183807,87.0,1009.48016,0.0
