state_name,grid_latitude,grid_longitude,latitude,longitude,valid_time,lead_day,u10,v10,wind_speed,wind_direction,temperature_C,r2,pressure_hPa,tp,month,rfs,normal,deviation,previous_error_mean,previous_bust_rate,bust_probability,stress_score,confidence
West Bengal,23.0,88.0,23.0,88.0,2026-09-03,7,-2.3870842,1.3674072,2.750995,119.805626,25.41211,91.2,1002.33575,0.1875,9,0.1875,9.975666666666667,-98.1204263708357,8.66611273301938,0.14888607136388335,0.0368652509880005,14.713738493390283,HIGH
West Bengal,23.0,88.0,23.0,88.0,2026-09-04,8,-1.8086133,1.4781379,2.3358026,129.25833,24.77304,91.8,1004.7717,0.0625,9,0.0625,9.975666666666667,-99.37347545694524,8.66611273301938,0.14888607136388335,0.024979296902859327,14.173979123592492,HIGH
West Bengal,23.0,88.0,23.0,88.0,2026-09-05,9,-2.1060596,1.6182129,2.6559556,127.53725,25.183807,93.0,1005.8021,0.1875,9,0.1875,9.975666666666667,-98.1204263708357,8.66611273301938,0.14888607136388335,0.0368652509880005,15.132059536643228,HIGH
West Bengal,23.0,88.0,23.0,88.0,2026-09-06,10,-0.612912,2.5420141,2.6148608,166.44398,25.46997,94.5,1007.055,0.0,9,0.0,9.975666666666667,-100.0,8.66611273301938,0.14888607136388335,0.024979296902859327,14.904034452296266,HIGH
Delhi,28.5,77.25,28.5,77.25,2026-08-28,1,3.1299024,0.092163086,3.131259,268.31335,30.149994,52.7,999.8898,0.0,8,0.0,7.877419354838709,-100.0,1.542555138380728,0.016844774497373663,0.01796826613064802,2.4505769236470227,HIGH
Delhi,28.5,77.25,28.5,77.25,2026-08-29,2,5.359917,-0.77252686,5.415303,278.2016,31.450012,44.8,999.3226,0.0,8,0.0,7.877419354838709,-100.0,1.542555138380728,0.016844774497373663,0.01796826613064802,3.2119251190210347,HIGH
Delhi,28.5,77.25,28.5,77.25,2026-08-30,3,4.4272833,0.44612303,4.4497037,264.2459,31.114563,48.8,999.42346,0.0,8,0.0,7.877419354838709,-100.0,1.542555138380728,0.016844774497373663,0.01796826613064802,2.8900586402500634,HIGH
Delhi,28.5,77.25,28.5,77.25,2026-08-31,4,4.4033113,-0.7620703,4.4687696,279.8188,30.948853,49.1,1000.012,0.0,8,0.0,7.877419354838709,-100.0,1.542555138380728,0.016844774497373663,0.01796826613064802,2.8964137992347245,HIGH
Delhi,28.5,77.25,28.5,77.25,2026-09-01,5,4.847516,-0.27049074,4.855057,273.1938,30.211884,52.2,1000.0442,0.0,9,0.0,4.276666666666666,-100.0,1.542555138380728,0.016844774497373663,0.01197988989535495,2.785641266947416,HIGH
Delhi,28.5,77.25,28.5,77.25,2026-09-02,6,-2.7620313,0.7892822,2.8725917,105.94789,25.911346,86.0,1003.989,0.125,9,0.125,4.276666666666666,-97.07716289945441,1.542555138380728,0.016844774497373663,0.028259968636916558,9.43395046069891,HIGH
Delhi,28.5,77.25,28.5,77.25,2026-09-03,7,-2.0670843,1.4974072,2.5524628,125.91978,26.812103,81.6,1003.41974,0.125,9,0.125,4.276666666666666,-97.07716289945441,1.542555138380728,0.016844774497373663,0.028259968636916558,8.22724073677928,HIGH
Delhi,28.5,77.25,28.5,77.25,2026-09-04,8,-1.2286133,2.1681378,2.4920497,150.46118,29.173035,69.5,1002.9597,0.0,9,0.0,4.276666666666666,-100.0,1.542555138380728,0.016844774497373663,0.01197988989535495,4.372972189431814,HIGH
Delhi,28.5,77.25,28.5,77.25,2026-09-05,9,-2.0560596,1.9982129,2.8670955,134.18254,27.583801,81.9,1004.47815,0.0,9,0.0,4.276666666666666,-100.0,1.542555138380728,0.016844774497373663,0.01197988989535495,7.597987758910088,HIGH
Delhi,28.5,77.25,28.5,77.25,2026-09-06,10,-3.272912,1.1620141,3.473072,109.54688,28.069977,77.0,1004.067,0.0625,9,0.0625,4.276666666666666,-98.5385814497272,1.542555138380728,0.016844774497373663,0.01197988989535495,6.6539436357399255,HIGH
Jammu and Kashmir,33.75,76.5,33.75,76.5,2026-08-28,1,0.5499023,-1.497837,1.5955901,339.84024,3.4500122,76.3,1015.22577,0.0,8,0.0,,0.0,,,0.10654278752698586,,
Jammu and Kashmir,33.75,76.5,33.75,76.5,2026-08-29,2,0.699917,-1.2625269,1.4435574,330.99698,4.950012,76.4,1014.40454,0.0,8,0.0,,0.0,,,0.10654278752698586,,
Jammu and Kashmir,33.75,76.5,33.75,76.5,2026-08-30,3,1.5372833,-0.513877,1.6208978,288.48355,4.514557,85.2,1015.2074,0.0625,8,0.0625,,0.0,,,0.10654278752698586,,
Jammu and Kashmir,33.75,76.5,33.75,76.5,2026-08-31,4,1.6733111,0.07792969,1.6751248,267.33356,4.5488586,83.9,1014.392,0.25,8,0.25,,0.0,,,0.11634945687341457,,
Jammu and Kashmir,33.75,76.5,33.75,76.5,2026-09-01,5,1.5975158,0.5995093,1.7063025,249.4301,5.311859,80.2,1012.01025,0.5625,9,0.5625,,0.0,,,0.11455140707226273,,
Jammu and Kashmir,33.75,76.5,33.75,76.5,2026-09-02,6,1.9379687,0.08928223,1.9400243,267.36224,3.011322,94.7,1015.421,0.8125,9,0.8125,,0.0,,,0.11783829132485084,,
Jammu and Kashmir,33.75,76.5,33.75,76.5,2026-09-03,7,2.0829155,0.19740723,2.0922492,264.586,2.4121094,79.1,1015.0717,0.125,9,0.125,,0.0,,,0.11549720127125757,,
Jammu and Kashmir,33.75,76.5,33.75,76.5,2026-09-04,8,1.7113867,0.25813782,1.7307454,261.42242,0.37301636,78.3,1018.2317,0.0,9,0.0,,0.0,,,0.10411717605522262,,
Jammu and Kashmir,33.75,76.5,33.75,76.5,2026-09-05,9,1.7439405,0.56821287,1.834174,251.95331,-0.51620483,62.4,1020.5181,0.0,9,0.0,,0.0,,,0.10411717605522262,,
Jammu and Kashmir,33.75,76.5,33.75,76.5,2026-09-06,10,1.607088,1.0520141,1.9207982,236.7909,-1.6300354,80.2,1021.885,0.0,9,0.0,,0.0,,,0.10411717605522262,,
Ladakh,34.25,77.5,34.25,77.5,2026-08-28,1,-0.9500977,-3.6978369,3.8179421,14.4095125,7.75,34.8,1012.72174,0.0,8,0.0,,0.0,2.147832949103423,0.0028980257199782648,0.02692480660136189,,
Ladakh,34.25,77.5,34.25,77.5,2026-08-29,2,-0.780083,-3.292527,3.3836758,13.329045,9.450012,32.9,1011.0666,0.0,8,0.0,,0.0,2.147832949103423,0.0028980257199782648,0.02692480660136189,,
Ladakh,34.25,77.5,34.25,77.5,2026-08-30,3,-0.7827167,-3.753877,3.8346105,11.777928,9.814545,42.4,1010.14343,0.0,8,0.0,,0.0,2.147832949103423,0.0028980257199782648,0.02692480660136189,,
Ladakh,34.25,77.5,34.25,77.5,2026-08-31,4,-0.68668884,-3.0920703,3.1674027,12.521075,10.448853,40.5,1009.072,0.0,8,0.0,,0.0,2.147832949103423,0.0028980257199782648,0.02692480660136189,,
Ladakh,34.25,77.5,34.25,77.5,2026-09-01,5,-0.61248416,1.2895093,1.4275752,154.59346,8.511871,68.2,1009.3502,0.8125,9,0.8125,,0.0,2.147832949103423,0.0028980257199782648,0.032190283826650595,,
Ladakh,34.25,77.5,34.25,77.5,2026-09-02,6,-1.6320312,-2.7607179,3.2070374,30.58996,5.9113464,83.5,1012.673,2.75,9,2.75,,0.0,2.147832949103423,0.0028980257199782648,0.03095751490060218,,
Ladakh,34.25,77.5,34.25,77.5,2026-09-03,7,2.5129156,0.13740723,2.5166695,266.87018,6.7121277,68.4,1010.4558,0.625,9,0.625,,0.0,2.147832949103423,0.0028980257199782648,0.03198824831136819,,
Ladakh,34.25,77.5,34.25,77.5,2026-09-04,8,2.6713867,0.28813782,2.686881,263.84384,5.8730164,68.1,1012.56366,0.5,9,0.5,,0.0,2.147832949103423,0.0028980257199782648,0.032123540084696055,,
Ladakh,34.25,77.5,34.25,77.5,2026-09-05,9,2.6139405,-0.22178711,2.6233327,274.84982,5.383789,46.6,1014.14014,0.0,9,0.0,,0.0,2.147832949103423,0.0028980257199782648,0.025623739759679576,,
Ladakh,34.25,77.5,34.25,77.5,2026-09-06,10,2.337088,-0.17798585,2.3438559,274.35507,4.569977,55.600002,1015.299,0.0,9,0.0,,0.0,2.147832949103423,0.0028980257199782648,0.025623739759679576,,
Puducherry,12.0,79.75,12.0,79.75,2026-08-28,1,6.0499024,1.002163,6.1323442,260.5944,28.350006,58.9,1007.8717,0.0,8,0.0,3.2903225806451615,-100.0,3.6147226598442312,0.044557145444665824,0.01627651858711385,4.358450451674141,HIGH
Puducherry,12.0,79.75,12.0,79.75,2026-08-29,2,6.099917,0.16747314,6.1022153,268.42734,28.450012,53.2,1007.9486,0.0,8,0.0,3.2903225806451615,-100.0,3.6147226598442312,0.044557145444665824,0.01627651858711385,4.348407441558518,HIGH
Puducherry,12.0,79.75,12.0,79.75,2026-08-30,3,6.297283,0.22612305,6.301342,267.9435,28.314545,51.0,1008.62744,0.0,8,0.0,3.2903225806451615,-100.0,3.6147226598442312,0.044557145444665824,0.01627651858711385,4.414782987715878,HIGH
Puducherry,12.0,79.75,12.0,79.75,2026-08-31,4,5.5133114,-0.59207034,5.5450115,276.12946,27.948853,50.6,1008.348,0.0,8,0.0,3.2903225806451615,-100.0,3.6147226598442312,0.044557145444665824,0.01627651858711385,4.162672849180378,HIGH
Puducherry,12.0,79.75,12.0,79.75,2026-09-01,5,3.4075158,0.94950926,3.537334,254.42944,27.31186,54.7,1007.6702,0.0,9,0.0,3.723333333333333,-100.0,3.6147226598442312,0.044557145444665824,0.015657363026929466,3.468680669528368,HIGH
Puducherry,12.0,79.75,12.0,79.75,2026-09-02,6,4.377969,0.61928225,4.4215517,261.9487,27.81134,52.2,1008.989,0.0,9,0.0,3.723333333333333,-100.0,3.6147226598442312,0.044557145444665824,0.015657363026929466,3.763420050007227,HIGH
Puducherry,12.0,79.75,12.0,79.75,2026-09-03,7,3.4729156,0.44740722,3.5016162,262.65918,27.612122,56.7,1008.3477,0.125,9,0.125,3.723333333333333,-96.64279319606088,3.6147226598442312,0.044557145444665824,0.025772008724019944,4.037789731394262,HIGH
Puducherry,12.0,79.75,12.0,79.75,2026-09-04,8,1.5113868,3.4681377,3.783156,203.5472,27.77304,60.0,1007.6757,0.125,9,0.125,3.723333333333333,-96.64279319606088,3.6147226598442312,0.044557145444665824,0.025772008724019944,4.13163631327054,HIGH
Puducherry,12.0,79.75,12.0,79.75,2026-09-05,9,1.6139405,2.9782128,3.3874114,208.45396,27.183807,75.0,1007.2861,0.1875,9,0.1875,3.723333333333333,-94.96418979409131,3.6147226598442312,0.044557145444665824,0.025772008724019944,7.8379361422630005,HIGH
Puducherry,12.0,79.75,12.0,79.75,2026-09-06,10,0.967088,4.892014,4.986688,191.18246,26.96997,76.4,1007.825,0.3125,9,0.3125,3.723333333333333,-91.6069829901522,3.6147226598442312,0.044557145444665824,0.028569627771638982,9.009362710916818,HIGH
Chandigarh,30.75,76.75,30.75,76.75,2026-08-28,1,-2.3100977,1.1621631,2.585957,116.70603,26.75,68.9,1000.3658,0.0,8,0.0,9.3,-100.0,2.7610838851657307,0.040934613294692994,0.025928815573665977,5.463620202058027,HIGH
Chandigarh,30.75,76.75,30.75,76.75,2026-08-29,2,-1.700083,0.78747314,1.8736051,114.853424,27.550018,62.5,999.4006,0.0,8,0.0,9.3,-100.0,2.7610838851657307,0.040934613294692994,0.025928815573665977,3.626169144549439,HIGH
Chandigarh,30.75,76.75,30.75,76.75,2026-08-30,3,-2.3827167,1.8561231,3.0203528,127.91839,27.71457,65.7,999.52344,0.0,8,0.0,9.3,-100.0,2.7610838851657307,0.040934613294692994,0.025928815573665977,4.808417634480665,HIGH
Chandigarh,30.75,76.75,30.75,76.75,2026-08-31,4,-1.8266889,3.7179296,4.142438,153.83424,28.448853,71.0,999.90405,0.0,8,0.0,9.3,-100.0,2.7610838851657307,0.040934613294692994,0.025928815573665977,6.507446916216085,HIGH
Chandigarh,30.75,76.75,30.75,76.75,2026-09-01,5,-0.61248416,1.1395093,1.293684,151.74203,28.111877,72.4,999.7483,0.1875,9,0.1875,5.166666666666667,-96.37096774193549,2.7610838851657307,0.040934613294692994,0.17241523553591334,11.97002192175994,HIGH
Chandigarh,30.75,76.75,30.75,76.75,2026-09-02,6,-2.6320312,3.7792823,4.6054926,145.14522,23.81134,89.1,1004.849,5.3125,9,5.3125,5.166666666666667,2.8225806451612843,2.7610838851657307,0.040934613294692994,0.24140107469703792,25.54893145186632,HIGH
Chandigarh,30.75,76.75,30.75,76.75,2026-09-03,7,-2.4270844,1.7174072,2.973252,125.28326,24.212128,86.8,1003.8398,0.125,9,0.125,5.166666666666667,-97.58064516129032,2.7610838851657307,0.040934613294692994,0.17241523553591334,16.062310988406896,HIGH
Chandigarh,30.75,76.75,30.75,76.75,2026-09-04,8,-1.8586133,0.6681378,1.9750572,109.77259,25.173035,75.0,1003.5557,0.625,9,0.625,5.166666666666667,-87.90322580645162,2.7610838851657307,0.040934613294692994,0.17330126157968545,13.35556019386953,HIGH
Chandigarh,30.75,76.75,30.75,76.75,2026-09-05,9,-2.0460596,1.8482128,2.757218,132.0916,23.683807,89.3,1005.33417,1.9375,9,1.9375,5.166666666666667,-62.5,2.7610838851657307,0.040934613294692994,0.1710853835840308,18.521565074085018,HIGH
Chandigarh,30.75,76.75,30.75,76.75,2026-09-06,10,-1.652912,0.96201414,1.9124825,120.199905,24.569977,86.2,1005.30896,0.0,9,0.0,5.166666666666667,-100.0,2.7610838851657307,0.040934613294692994,0.023925443590751667,9.48399249456603,HIGH
Dadra and Nagar Haveli and Daman and Diu,20.25,73.0,20.25,73.0,2026-08-28,1,3.2899024,2.122163,3.9149756,237.17583,24.850006,85.7,1007.7658,0.75,8,0.75,,0.0,,,0.11959079638753711,,
Dadra and Nagar Haveli and Daman and Diu,20.25,73.0,20.25,73.0,2026-08-29,2,3.579917,2.667473,4.4644394,233.30942,24.950012,89.2,1007.87054,0.875,8,0.875,,0.0,,,0.11959079638753711,,
Dadra and Nagar Haveli and Daman and Diu,20.25,73.0,20.25,73.0,2026-08-30,3,3.0572834,2.6761231,4.06308,228.80347,25.014557,87.1,1008.0114,0.625,8,0.625,,0.0,,,0.11630391213494898,,
Dadra and Nagar Haveli and Daman and Diu,20.25,73.0,20.25,73.0,2026-08-31,4,2.833311,2.8779297,4.0385804,224.5524,24.74887,89.0,1008.09607,0.875,8,0.875,,0.0,,,0.11959079638753711,,
Dadra and Nagar Haveli and Daman and Diu,20.25,73.0,20.25,73.0,2026-09-01,5,2.6475158,2.9195092,3.9411767,222.20288,24.711884,89.6,1006.89825,1.1875,9,1.1875,,0.0,,,0.1162523200785742,,
Dadra and Nagar Haveli and Daman and Diu,20.25,73.0,20.25,73.0,2026-09-02,6,2.1479688,2.6492822,3.4106402,219.03424,24.81134,90.9,1007.193,1.125,9,1.125,,0.0,,,0.11617622227418298,,
Dadra and Nagar Haveli and Daman and Diu,20.25,73.0,20.25,73.0,2026-09-03,7,2.6729157,1.9274073,3.295357,234.2051,24.712128,90.7,1006.68774,1.75,9,1.75,,0.0,,,0.11627499581553565,,
Dadra and Nagar Haveli and Daman and Diu,20.25,73.0,20.25,73.0,2026-09-04,8,1.1513867,1.7181379,2.0682576,213.82748,23.973022,92.8,1006.5517,3.625,9,3.625,,0.0,,,0.12075973864129824,,
Dadra and Nagar Haveli and Daman and Diu,20.25,73.0,20.25,73.0,2026-09-05,9,-0.34605956,1.9182129,1.9491787,169.7734,23.783783,91.3,1006.3181,0.1875,9,0.1875,,0.0,,,0.11507969033471552,,
Dadra and Nagar Haveli and Daman and Diu,20.25,73.0,20.25,73.0,2026-09-06,10,-0.602912,2.0220141,2.1099868,163.39677,23.46997,95.7,1006.40295,0.625,9,0.625,,0.0,,,0.11455140707226273,,
Andaman and Nicobar Islands,11.75,92.75,11.75,92.75,2026-08-28,1,6.7999024,5.302163,8.622738,232.05501,26.950012,84.7,1009.26776,1.8125,8,1.8125,,0.0,,,0.1179138088827658,,
Andaman and Nicobar Islands,11.75,92.75,11.75,92.75,2026-08-29,2,6.769917,5.077473,8.462418,233.12991,26.850006,85.4,1009.22455,0.75,8,0.75,,0.0,,,0.11959079638753711,,
Andaman and Nicobar Islands,11.75,92.75,11.75,92.75,2026-08-30,3,7.2072835,5.356123,8.979588,233.38196,26.71457,85.2,1009.07947,1.75,8,1.75,,0.0,,,0.1179138088827658,,
Andaman and Nicobar Islands,11.75,92.75,11.75,92.75,2026-08-31,4,6.8833113,4.7279296,8.350646,235.51607,26.74887,84.6,1008.5201,0.75,8,0.75,,0.0,,,0.11959079638753711,,
Andaman and Nicobar Islands,11.75,92.75,11.75,92.75,2026-09-01,5,6.4975157,5.009509,8.204443,232.3682,26.81186,84.4,1008.9462,0.75,9,0.75,,0.0,,,0.11783829132485084,,
Andaman and Nicobar Islands,11.75,92.75,11.75,92.75,2026-09-02,6,6.127969,4.029282,7.33397,236.67415,26.81134,84.6,1010.38104,3.0,9,3.0,,0.0,,,0.1230140121455717,,
Andaman and Nicobar Islands,11.75,92.75,11.75,92.75,2026-09-03,7,5.7829156,3.1074073,6.5649137,241.74896,26.812103,83.2,1010.3717,2.75,9,2.75,,0.0,,,0.11662587300851811,,
Andaman and Nicobar Islands,11.75,92.75,11.75,92.75,2026-09-04,8,4.1913867,1.6581378,4.507454,248.41595,26.473022,81.5,1010.1397,2.0,9,2.0,,0.0,,,0.11627499581553565,,
Andaman and Nicobar Islands,11.75,92.75,11.75,92.75,2026-09-05,9,4.2239404,0.9082129,4.320477,257.86526,26.88379,81.6,1009.98016,2.3125,9,2.3125,,0.0,,,0.11627499581553565,,
Andaman and Nicobar Islands,11.75,92.75,11.75,92.75,2026-09-06,10,4.107088,0.0020141602,4.1070886,269.97192,26.769989,81.2,1010.051,2.875,9,2.875,,0.0,,,0.11662587300851811,,
Lakshadweep,10.5,72.5,10.5,72.5,2026-08-28,1,6.1599026,-2.4478369,6.6284466,291.672,27.950012,77.5,1011.66376,0.0,8,0.0,,0.0,,,0.10654278752698586,,
Lakshadweep,10.5,72.5,10.5,72.5,2026-08-29,2,5.709917,-2.2725267,6.1455293,291.7024,27.850006,75.2,1012.01654,0.0,8,0.0,,0.0,,,0.10654278752698586,,
Lakshadweep,10.5,72.5,10.5,72.5,2026-08-30,3,5.547283,-1.433877,5.7296033,284.49277,27.71457,74.9,1012.10345,0.0,8,0.0,,0.0,,,0.10654278752698586,,
Lakshadweep,10.5,72.5,10.5,72.5,2026-08-31,4,5.293311,-0.7320703,5.343694,277.8741,27.448853,77.4,1011.9761,0.0625,8,0.0625,,0.0,,,0.10654278752698586,,
Lakshadweep,10.5,72.5,10.5,72.5,2026-09-01,5,4.837516,-0.47049072,4.8603415,275.55505,27.611877,75.4,1011.1783,0.0,9,0.0,,0.0,,,0.10411717605522262,,
Lakshadweep,10.5,72.5,10.5,72.5,2026-09-02,6,5.6179686,0.14928223,5.6199517,268.47787,27.911346,75.7,1011.729,0.0,9,0.0,,0.0,,,0.10411717605522262,,
Lakshadweep,10.5,72.5,10.5,72.5,2026-09-03,7,5.9729156,-0.19259277,5.97602,271.84683,27.812103,75.5,1010.97577,1.0,9,1.0,,0.0,,,0.11783829132485084,,
Lakshadweep,10.5,72.5,10.5,72.5,2026-09-04,8,4.491387,-1.1118622,4.6269636,283.9043,27.673035,76.3,1010.5557,0.1875,9,0.1875,,0.0,,,0.11507969033471552,,
Lakshadweep,10.5,72.5,10.5,72.5,2026-09-05,9,3.6239405,-2.8117871,4.5868387,307.80762,27.683807,75.6,1010.0221,0.1875,9,0.1875,,0.0,,,0.11507969033471552,,
Lakshadweep,10.5,72.5,10.5,72.5,2026-09-06,10,4.457088,-2.7479858,5.23613,301.6556,27.869965,75.5,1010.43896,0.0,9,0.0,,0.0,,,0.10411717605522262,,
